system:index,date,datetime_UTC,latitude,longitude,radius_km,solar_radiation_J_m2,solar_radiation_kWh_m2,time_UTC,.geo
20260517T17,2026-05-17,2026-05-17 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T18,2026-05-17,2026-05-17 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T19,2026-05-17,2026-05-17 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T20,2026-05-17,2026-05-17 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T21,2026-05-17,2026-05-17 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T22,2026-05-17,2026-05-17 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260517T23,2026-05-17,2026-05-17 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T00,2026-05-18,2026-05-18 00:00,20.249102,85.800575,5,11360.70588235294,0.003155751633986928,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T01,2026-05-18,2026-05-18 01:00,20.249102,85.800575,5,359285.54411764705,0.09980154003267974,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T02,2026-05-18,2026-05-18 02:00,20.249102,85.800575,5,952066.6794117646,0.26446296650326795,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T03,2026-05-18,2026-05-18 03:00,20.249102,85.800575,5,1747854.5294117643,0.4855151470588234,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T04,2026-05-18,2026-05-18 04:00,20.249102,85.800575,5,2553047.74117647,0.7091799281045751,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T05,2026-05-18,2026-05-18 05:00,20.249102,85.800575,5,3063932.564705882,0.8510923790849673,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T06,2026-05-18,2026-05-18 06:00,20.249102,85.800575,5,3381939.858823529,0.9394277385620914,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T07,2026-05-18,2026-05-18 07:00,20.249102,85.800575,5,3436912.588235294,0.9546979411764706,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T08,2026-05-18,2026-05-18 08:00,20.249102,85.800575,5,3231551.2941176468,0.8976531372549019,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T09,2026-05-18,2026-05-18 09:00,20.249102,85.800575,5,2821769.9294117643,0.7838249803921568,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T10,2026-05-18,2026-05-18 10:00,20.249102,85.800575,5,2175709.1294117644,0.6043636470588235,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T11,2026-05-18,2026-05-18 11:00,20.249102,85.800575,5,1316534.6117647057,0.36570405882352935,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T12,2026-05-18,2026-05-18 12:00,20.249102,85.800575,5,644769.7411764705,0.17910270588235291,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T13,2026-05-18,2026-05-18 13:00,20.249102,85.800575,5,93028.42352941175,0.02584122875816993,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T14,2026-05-18,2026-05-18 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T15,2026-05-18,2026-05-18 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T16,2026-05-18,2026-05-18 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T17,2026-05-18,2026-05-18 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T18,2026-05-18,2026-05-18 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T19,2026-05-18,2026-05-18 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T20,2026-05-18,2026-05-18 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T21,2026-05-18,2026-05-18 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T22,2026-05-18,2026-05-18 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260518T23,2026-05-18,2026-05-18 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T00,2026-05-19,2026-05-19 00:00,20.249102,85.800575,5,11252.470588235294,0.0031256862745098037,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T01,2026-05-19,2026-05-19 01:00,20.249102,85.800575,5,347394.15294117643,0.09649837581699346,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T02,2026-05-19,2026-05-19 02:00,20.249102,85.800575,5,1034114.0647058823,0.2872539068627451,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T03,2026-05-19,2026-05-19 03:00,20.249102,85.800575,5,1776848.5235294118,0.4935690343137255,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T04,2026-05-19,2026-05-19 04:00,20.249102,85.800575,5,2454312.776470588,0.6817535490196078,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T05,2026-05-19,2026-05-19 05:00,20.249102,85.800575,5,2866010.3411764703,0.7961139836601306,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T06,2026-05-19,2026-05-19 06:00,20.249102,85.800575,5,3077828.9176470586,0.854952477124183,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T07,2026-05-19,2026-05-19 07:00,20.249102,85.800575,5,3193786.1647058823,0.8871628235294118,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T08,2026-05-19,2026-05-19 08:00,20.249102,85.800575,5,3223481.2235294115,0.8954114509803921,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T09,2026-05-19,2026-05-19 09:00,20.249102,85.800575,5,2755185.905882353,0.7653294183006536,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T10,2026-05-19,2026-05-19 10:00,20.249102,85.800575,5,2075910.9882352941,0.5766419411764706,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T11,2026-05-19,2026-05-19 11:00,20.249102,85.800575,5,1402479.0117647056,0.3895775032679738,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T12,2026-05-19,2026-05-19 12:00,20.249102,85.800575,5,590596.1176470588,0.164054477124183,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T13,2026-05-19,2026-05-19 13:00,20.249102,85.800575,5,82129.31764705881,0.022813699346405224,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T14,2026-05-19,2026-05-19 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T15,2026-05-19,2026-05-19 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T16,2026-05-19,2026-05-19 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T17,2026-05-19,2026-05-19 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T18,2026-05-19,2026-05-19 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T19,2026-05-19,2026-05-19 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T20,2026-05-19,2026-05-19 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T21,2026-05-19,2026-05-19 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T22,2026-05-19,2026-05-19 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260519T23,2026-05-19,2026-05-19 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T00,2026-05-20,2026-05-20 00:00,20.249102,85.800575,5,12303.05882352941,0.003417516339869281,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T01,2026-05-20,2026-05-20 01:00,20.249102,85.800575,5,366828.8882352941,0.1018969133986928,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T02,2026-05-20,2026-05-20 02:00,20.249102,85.800575,5,1023008.2294117647,0.2841689526143791,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T03,2026-05-20,2026-05-20 03:00,20.249102,85.800575,5,1857590.694117647,0.5159974150326797,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T04,2026-05-20,2026-05-20 04:00,20.249102,85.800575,5,2563719.9176470586,0.7121444215686273,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T05,2026-05-20,2026-05-20 05:00,20.249102,85.800575,5,3090254.9058823525,0.8584041405228757,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T06,2026-05-20,2026-05-20 06:00,20.249102,85.800575,5,3397437.9294117647,0.9437327581699346,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T07,2026-05-20,2026-05-20 07:00,20.249102,85.800575,5,3447342.8705882346,0.9575952418300652,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T08,2026-05-20,2026-05-20 08:00,20.249102,85.800575,5,3230049.0352941174,0.8972358431372548,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T09,2026-05-20,2026-05-20 09:00,20.249102,85.800575,5,2623024.3294117646,0.7286178692810458,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T10,2026-05-20,2026-05-20 10:00,20.249102,85.800575,5,1980485.2470588235,0.5501347908496732,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T11,2026-05-20,2026-05-20 11:00,20.249102,85.800575,5,1060267.4352941175,0.29451873202614376,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T12,2026-05-20,2026-05-20 12:00,20.249102,85.800575,5,542971.294117647,0.15082535947712417,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T13,2026-05-20,2026-05-20 13:00,20.249102,85.800575,5,93818.18823529412,0.026060607843137254,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T14,2026-05-20,2026-05-20 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T15,2026-05-20,2026-05-20 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T16,2026-05-20,2026-05-20 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T17,2026-05-20,2026-05-20 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T18,2026-05-20,2026-05-20 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T19,2026-05-20,2026-05-20 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T20,2026-05-20,2026-05-20 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T21,2026-05-20,2026-05-20 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T22,2026-05-20,2026-05-20 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260520T23,2026-05-20,2026-05-20 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T00,2026-05-21,2026-05-21 00:00,20.249102,85.800575,5,13139.05882352941,0.003649738562091503,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T01,2026-05-21,2026-05-21 01:00,20.249102,85.800575,5,378855.8882352941,0.10523774673202614,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T02,2026-05-21,2026-05-21 02:00,20.249102,85.800575,5,1104650.3588235292,0.3068473218954248,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T03,2026-05-21,2026-05-21 03:00,20.249102,85.800575,5,1882929.1058823527,0.523035862745098,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T04,2026-05-21,2026-05-21 04:00,20.249102,85.800575,5,2534577.647058823,0.7040493464052286,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T05,2026-05-21,2026-05-21 05:00,20.249102,85.800575,5,2833633.623529412,0.7871204509803922,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T06,2026-05-21,2026-05-21 06:00,20.249102,85.800575,5,3124789.4,0.8679970555555555,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T07,2026-05-21,2026-05-21 07:00,20.249102,85.800575,5,3326681.576470588,0.9240782156862745,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T08,2026-05-21,2026-05-21 08:00,20.249102,85.800575,5,3218666.894117647,0.8940741372549019,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T09,2026-05-21,2026-05-21 09:00,20.249102,85.800575,5,2832894.352941176,0.7869150980392156,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T10,2026-05-21,2026-05-21 10:00,20.249102,85.800575,5,2227877.5294117643,0.6188548692810456,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T11,2026-05-21,2026-05-21 11:00,20.249102,85.800575,5,1417770.6352941175,0.3938251764705882,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T12,2026-05-21,2026-05-21 12:00,20.249102,85.800575,5,617127.0588235293,0.17142418300653592,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T13,2026-05-21,2026-05-21 13:00,20.249102,85.800575,5,83496.6588235294,0.02319351633986928,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T14,2026-05-21,2026-05-21 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T15,2026-05-21,2026-05-21 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T16,2026-05-21,2026-05-21 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T17,2026-05-21,2026-05-21 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T18,2026-05-21,2026-05-21 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T19,2026-05-21,2026-05-21 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T20,2026-05-21,2026-05-21 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T21,2026-05-21,2026-05-21 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T22,2026-05-21,2026-05-21 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260521T23,2026-05-21,2026-05-21 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T00,2026-05-22,2026-05-22 00:00,20.249102,85.800575,5,11759.199999999999,0.003266444444444444,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T01,2026-05-22,2026-05-22 01:00,20.249102,85.800575,5,286550.46176470583,0.07959735049019606,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T02,2026-05-22,2026-05-22 02:00,20.249102,85.800575,5,786555.3794117647,0.21848760539215686,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T03,2026-05-22,2026-05-22 03:00,20.249102,85.800575,5,1486081.6058823527,0.4128004460784313,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T04,2026-05-22,2026-05-22 04:00,20.249102,85.800575,5,1835421.3411764703,0.5098392614379084,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T05,2026-05-22,2026-05-22 05:00,20.249102,85.800575,5,2613593.2470588232,0.7259981241830065,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T06,2026-05-22,2026-05-22 06:00,20.249102,85.800575,5,3007482.6235294114,0.8354118398692809,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T07,2026-05-22,2026-05-22 07:00,20.249102,85.800575,5,2103646.6588235293,0.584346294117647,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T08,2026-05-22,2026-05-22 08:00,20.249102,85.800575,5,2035235.5529411763,0.5653432091503268,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T09,2026-05-22,2026-05-22 09:00,20.249102,85.800575,5,1957736.5411764705,0.543815705882353,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T10,2026-05-22,2026-05-22 10:00,20.249102,85.800575,5,1803931.2470588235,0.5010920130718954,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T11,2026-05-22,2026-05-22 11:00,20.249102,85.800575,5,1160505.4588235293,0.3223626274509804,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T12,2026-05-22,2026-05-22 12:00,20.249102,85.800575,5,592420.9647058824,0.16456137908496732,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T13,2026-05-22,2026-05-22 13:00,20.249102,85.800575,5,98607.83529411764,0.027391065359477124,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T14,2026-05-22,2026-05-22 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T15,2026-05-22,2026-05-22 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T16,2026-05-22,2026-05-22 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T17,2026-05-22,2026-05-22 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T18,2026-05-22,2026-05-22 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T19,2026-05-22,2026-05-22 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T20,2026-05-22,2026-05-22 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T21,2026-05-22,2026-05-22 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T22,2026-05-22,2026-05-22 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260522T23,2026-05-22,2026-05-22 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T00,2026-05-23,2026-05-23 00:00,20.249102,85.800575,5,12884.682352941176,0.0035790784313725487,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T01,2026-05-23,2026-05-23 01:00,20.249102,85.800575,5,347128.8382352941,0.0964246772875817,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T02,2026-05-23,2026-05-23 02:00,20.249102,85.800575,5,719010.0676470587,0.19972501879084964,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T03,2026-05-23,2026-05-23 03:00,20.249102,85.800575,5,1529462.5999999999,0.4248507222222222,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T04,2026-05-23,2026-05-23 04:00,20.249102,85.800575,5,2420479.882352941,0.672355522875817,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T05,2026-05-23,2026-05-23 05:00,20.249102,85.800575,5,3047007.7999999993,0.8463910555555554,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T06,2026-05-23,2026-05-23 06:00,20.249102,85.800575,5,3372150.9529411765,0.9367085980392157,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T07,2026-05-23,2026-05-23 07:00,20.249102,85.800575,5,3438775.1529411757,0.9552153202614377,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T08,2026-05-23,2026-05-23 08:00,20.249102,85.800575,5,3249092.7294117645,0.9025257581699346,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T09,2026-05-23,2026-05-23 09:00,20.249102,85.800575,5,2845577.0117647056,0.7904380588235294,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T10,2026-05-23,2026-05-23 10:00,20.249102,85.800575,5,2249722.0470588235,0.6249227908496732,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T11,2026-05-23,2026-05-23 11:00,20.249102,85.800575,5,1461018.6588235293,0.4058385163398692,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T12,2026-05-23,2026-05-23 12:00,20.249102,85.800575,5,679268.5647058823,0.18868571241830065,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T13,2026-05-23,2026-05-23 13:00,20.249102,85.800575,5,105084.79999999997,0.029190222222222215,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T14,2026-05-23,2026-05-23 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T15,2026-05-23,2026-05-23 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T16,2026-05-23,2026-05-23 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T17,2026-05-23,2026-05-23 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T18,2026-05-23,2026-05-23 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T19,2026-05-23,2026-05-23 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T20,2026-05-23,2026-05-23 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260523T21,2026-05-23,2026-05-23 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
